,db_id,query,question
2236,machine_repair,SELECT Name FROM technician ORDER BY Age ASC,What are the names of the technicians by ascending order of age?
2237,machine_repair,"SELECT Team ,  Starting_Year FROM technician",What are the team and starting year of technicians?
2238,machine_repair,"SELECT Team ,  Starting_Year FROM technician",What is the team and starting year for each technician?
2239,machine_repair,"SELECT Name FROM technician WHERE Team != ""NYY""","List the name of technicians whose team is not ""NYY""."
2240,machine_repair,"SELECT Name FROM technician WHERE Team != ""NYY""",What is the name of the technician whose team is not 'NYY'?
2241,machine_repair,SELECT Name FROM technician WHERE Age  =  36 OR Age  =  37,Show the name of technicians aged either 36 or 37
2242,machine_repair,SELECT Name FROM technician WHERE Age  =  36 OR Age  =  37,What are the names of the technicians aged either 36 or 37?
2243,machine_repair,SELECT Starting_Year FROM technician ORDER BY Age DESC LIMIT 1,What is the starting year of the oldest technicians?
2244,machine_repair,SELECT Starting_Year FROM technician ORDER BY Age DESC LIMIT 1,What is the starting year for the oldest technician?
2245,machine_repair,"SELECT Team ,  COUNT(*) FROM technician GROUP BY Team",Show different teams of technicians and the number of technicians in each team.
2246,machine_repair,"SELECT Team ,  COUNT(*) FROM technician GROUP BY Team","For each team, how many technicians are there?"
2247,machine_repair,SELECT Team FROM technician GROUP BY Team ORDER BY COUNT(*) DESC LIMIT 1,Please show the team that has the most number of technicians.
2248,machine_repair,SELECT Team FROM technician GROUP BY Team ORDER BY COUNT(*) DESC LIMIT 1,What are the teams with the most technicians?
2249,machine_repair,SELECT Team FROM technician GROUP BY Team HAVING COUNT(*)  >=  2,Show the team that have at least two technicians.
2250,machine_repair,SELECT Team FROM technician GROUP BY Team HAVING COUNT(*)  >=  2,What is the team with at least 2 technicians?
2251,machine_repair,"SELECT T3.Name ,  T2.Machine_series FROM repair_assignment AS T1 JOIN machine AS T2 ON T1.machine_id  =  T2.machine_id JOIN technician AS T3 ON T1.technician_ID  =  T3.technician_ID",Show names of technicians and series of machines they are assigned to repair.
2252,machine_repair,"SELECT T3.Name ,  T2.Machine_series FROM repair_assignment AS T1 JOIN machine AS T2 ON T1.machine_id  =  T2.machine_id JOIN technician AS T3 ON T1.technician_ID  =  T3.technician_ID",What are the names of technicians and the machine series that they repair?
2253,machine_repair,SELECT T3.Name FROM repair_assignment AS T1 JOIN machine AS T2 ON T1.machine_id  =  T2.machine_id JOIN technician AS T3 ON T1.technician_ID  =  T3.technician_ID ORDER BY T2.quality_rank,Show names of technicians in ascending order of quality rank of the machine they are assigned.
2254,machine_repair,SELECT T3.Name FROM repair_assignment AS T1 JOIN machine AS T2 ON T1.machine_id  =  T2.machine_id JOIN technician AS T3 ON T1.technician_ID  =  T3.technician_ID ORDER BY T2.quality_rank,What are the names of the technicians by ascending order of quality rank for the machine they are assigned?
2255,machine_repair,SELECT T3.Name FROM repair_assignment AS T1 JOIN machine AS T2 ON T1.machine_id  =  T2.machine_id JOIN technician AS T3 ON T1.technician_ID  =  T3.technician_ID WHERE T2.value_points  >  70,Show names of technicians who are assigned to repair machines with value point more than 70.
2256,machine_repair,SELECT T3.Name FROM repair_assignment AS T1 JOIN machine AS T2 ON T1.machine_id  =  T2.machine_id JOIN technician AS T3 ON T1.technician_ID  =  T3.technician_ID WHERE T2.value_points  >  70,What are the names of the technicians that are assigned to repair machines with more point values than 70?
2257,machine_repair,"SELECT T2.Name ,  COUNT(*) FROM repair_assignment AS T1 JOIN technician AS T2 ON T1.technician_ID  =  T2.technician_ID GROUP BY T2.Name",Show names of technicians and the number of machines they are assigned to repair.
2258,machine_repair,"SELECT T2.Name ,  COUNT(*) FROM repair_assignment AS T1 JOIN technician AS T2 ON T1.technician_ID  =  T2.technician_ID GROUP BY T2.Name",What are the names of the technicians  and how many machines are they assigned to repair?
2259,machine_repair,SELECT Name FROM technician WHERE technician_id NOT IN (SELECT technician_id FROM repair_assignment),List the names of technicians who have not been assigned to repair machines.
2260,machine_repair,SELECT Name FROM technician WHERE technician_id NOT IN (SELECT technician_id FROM repair_assignment),What are the names of the technicians that have not been assigned to repair machines?
2261,machine_repair,"SELECT Starting_Year FROM technician WHERE Team  =  ""CLE"" INTERSECT SELECT Starting_Year FROM technician WHERE Team  =  ""CWS""","Show the starting years shared by technicians from team ""CLE"" and ""CWS""."
2262,machine_repair,"SELECT Starting_Year FROM technician WHERE Team  =  ""CLE"" INTERSECT SELECT Starting_Year FROM technician WHERE Team  =  ""CWS""","What are the starting years shared by the technicians from the team ""CLE"" or ""CWS""?"
2263,entrepreneur,SELECT count(*) FROM entrepreneur,How many entrepreneurs are there?
2264,entrepreneur,SELECT count(*) FROM entrepreneur,Count the number of entrepreneurs.
2265,entrepreneur,SELECT Company FROM entrepreneur ORDER BY Money_Requested DESC,List the companies of entrepreneurs in descending order of money requested.
2266,entrepreneur,SELECT Company FROM entrepreneur ORDER BY Money_Requested DESC,"What are the companies of entrepreneurs, ordered descending by amount of money requested?"
2267,entrepreneur,"SELECT Company ,  Investor FROM entrepreneur",List the companies and the investors of entrepreneurs.
2268,entrepreneur,"SELECT Company ,  Investor FROM entrepreneur",What are the companies and investors that correspond to each entrepreneur?
2269,entrepreneur,SELECT avg(Money_Requested) FROM entrepreneur,What is the average money requested by all entrepreneurs?
2270,entrepreneur,SELECT avg(Money_Requested) FROM entrepreneur,Return the average money requested across all entrepreneurs.
2271,entrepreneur,SELECT Name FROM People ORDER BY Weight ASC,What are the names of people in ascending order of weight?
2272,entrepreneur,SELECT Name FROM People ORDER BY Weight ASC,"Return the names of people, ordered by weight ascending."
2273,entrepreneur,SELECT T2.Name FROM entrepreneur AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID,What are the names of entrepreneurs?
2274,entrepreneur,SELECT T2.Name FROM entrepreneur AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID,Return the names of entrepreneurs.
2275,entrepreneur,"SELECT T2.Name FROM entrepreneur AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID WHERE T1.Investor != ""Rachel Elnaugh""","What are the names of entrepreneurs whose investor is not ""Rachel Elnaugh""?"
2276,entrepreneur,"SELECT T2.Name FROM entrepreneur AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID WHERE T1.Investor != ""Rachel Elnaugh""",Return the names of entrepreneurs do no not have the investor Rachel Elnaugh.
2277,entrepreneur,SELECT Weight FROM people ORDER BY Height ASC LIMIT 1,What is the weight of the shortest person?
2278,entrepreneur,SELECT Weight FROM people ORDER BY Height ASC LIMIT 1,Return the weight of the shortest person.
2279,entrepreneur,SELECT T2.Name FROM entrepreneur AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Weight DESC LIMIT 1,What is the name of the entrepreneur with the greatest weight?
2280,entrepreneur,SELECT T2.Name FROM entrepreneur AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Weight DESC LIMIT 1,Return the name of the heaviest entrepreneur.
2281,entrepreneur,SELECT sum(T1.Money_Requested) FROM entrepreneur AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID WHERE T2.Height  >  1.85,What is the total money requested by entrepreneurs with height more than 1.85?
2282,entrepreneur,SELECT sum(T1.Money_Requested) FROM entrepreneur AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID WHERE T2.Height  >  1.85,Give the total money requested by entrepreneurs who are taller than 1.85.
2283,entrepreneur,"SELECT T2.Date_of_Birth FROM entrepreneur AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID WHERE T1.Investor  =  ""Simon Woodroffe"" OR T1.Investor  =  ""Peter Jones""","What are the dates of birth of entrepreneurs with investor ""Simon Woodroffe"" or ""Peter Jones""?"
2284,entrepreneur,"SELECT T2.Date_of_Birth FROM entrepreneur AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID WHERE T1.Investor  =  ""Simon Woodroffe"" OR T1.Investor  =  ""Peter Jones""",Return the dates of birth for entrepreneurs who have either the investor Simon Woodroffe or Peter Jones.
2285,entrepreneur,SELECT T2.Weight FROM entrepreneur AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T1.Money_Requested DESC,What are the weights of entrepreneurs in descending order of money requested?
2286,entrepreneur,SELECT T2.Weight FROM entrepreneur AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T1.Money_Requested DESC,"Return the weights of entrepreneurs, ordered descending by amount of money requested."
2287,entrepreneur,"SELECT Investor ,  COUNT(*) FROM entrepreneur GROUP BY Investor",What are the investors of entrepreneurs and the corresponding number of entrepreneurs invested by each investor?
2288,entrepreneur,"SELECT Investor ,  COUNT(*) FROM entrepreneur GROUP BY Investor",How many entrepreneurs correspond to each investor?
2289,entrepreneur,SELECT Investor FROM entrepreneur GROUP BY Investor ORDER BY COUNT(*) DESC LIMIT 1,What is the investor that has invested in the most number of entrepreneurs?
2290,entrepreneur,SELECT Investor FROM entrepreneur GROUP BY Investor ORDER BY COUNT(*) DESC LIMIT 1,Return the investor who have invested in the greatest number of entrepreneurs.
2291,entrepreneur,SELECT Investor FROM entrepreneur GROUP BY Investor HAVING COUNT(*)  >=  2,What are the investors that have invested in at least two entrepreneurs?
2292,entrepreneur,SELECT Investor FROM entrepreneur GROUP BY Investor HAVING COUNT(*)  >=  2,Return the investors who have invested in two or more entrepreneurs.
2293,entrepreneur,"SELECT T2.Name ,  T1.Company FROM entrepreneur AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T1.Money_Requested",List the names of entrepreneurs and their companies in descending order of money requested?
2294,entrepreneur,"SELECT T2.Name ,  T1.Company FROM entrepreneur AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T1.Money_Requested","What are the names of entrepreneurs and their corresponding investors, ordered descending by the amount of money requested?"
2295,entrepreneur,SELECT Name FROM people WHERE People_ID NOT IN (SELECT People_ID FROM entrepreneur),List the names of people that are not entrepreneurs.
2296,entrepreneur,SELECT Name FROM people WHERE People_ID NOT IN (SELECT People_ID FROM entrepreneur),What are the names of people who are not entrepreneurs?
2297,entrepreneur,SELECT Investor FROM entrepreneur WHERE Money_Requested  >  140000 INTERSECT SELECT Investor FROM entrepreneur WHERE Money_Requested  <  120000,Show the investors shared by entrepreneurs that requested more than 140000 and entrepreneurs that requested less than 120000.
2298,entrepreneur,SELECT Investor FROM entrepreneur WHERE Money_Requested  >  140000 INTERSECT SELECT Investor FROM entrepreneur WHERE Money_Requested  <  120000,What are the investors who have invested in both entrepreneurs who requested more than 140000 and entrepreneurs who requested less than 120000?
2299,entrepreneur,SELECT count(DISTINCT Company) FROM entrepreneur,How many distinct companies are there?
2300,entrepreneur,SELECT count(DISTINCT Company) FROM entrepreneur,Count the number of different companies.
2301,entrepreneur,SELECT T1.Company FROM entrepreneur AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Height DESC LIMIT 1,Show the company of the tallest entrepreneur.
2302,entrepreneur,SELECT T1.Company FROM entrepreneur AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Height DESC LIMIT 1,Which company was started by the entrepreneur with the greatest height?
2303,perpetrator,SELECT count(*) FROM perpetrator,How many perpetrators are there?
2304,perpetrator,SELECT Date FROM perpetrator ORDER BY Killed DESC,List the date of perpetrators in descending order of the number of people killed.
2305,perpetrator,SELECT Injured FROM perpetrator ORDER BY Injured ASC,List the number of people injured by perpetrators in ascending order.
2306,perpetrator,SELECT avg(Injured) FROM perpetrator,What is the average number of people injured by all perpetrators?
2307,perpetrator,SELECT LOCATION FROM perpetrator ORDER BY Killed DESC LIMIT 1,What is the location of the perpetrator with the largest kills.
2308,perpetrator,SELECT Name FROM People ORDER BY Height ASC,What are the names of people in ascending order of height?
2309,perpetrator,SELECT T1.Name FROM people AS T1 JOIN perpetrator AS T2 ON T1.People_ID  =  T2.People_ID,What are the names of perpetrators?
2310,perpetrator,"SELECT T1.Name FROM people AS T1 JOIN perpetrator AS T2 ON T1.People_ID  =  T2.People_ID WHERE T2.Country != ""China""","What are the names of perpetrators whose country is not ""China""?"
2311,perpetrator,SELECT T1.Name FROM people AS T1 JOIN perpetrator AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T1.Weight DESC LIMIT 1,What is the name of the perpetrator with the biggest weight.
2312,perpetrator,SELECT sum(T2.Killed) FROM people AS T1 JOIN perpetrator AS T2 ON T1.People_ID  =  T2.People_ID WHERE T1.Height  >  1.84,What is the total kills of the perpetrators with height more than 1.84.
2313,perpetrator,"SELECT T1.Name FROM people AS T1 JOIN perpetrator AS T2 ON T1.People_ID  =  T2.People_ID WHERE T2.Country  =  ""China"" OR T2.Country  =  ""Japan""","What are the names of perpetrators in country ""China"" or ""Japan""?"
